658.550299508836,808.102467185082
604.473787266729,818.431178115084
695.708739746455,867.745080093029
762.878415609208,735.998773998961
729.450663984339,786.456978139813
726.973084562947,792.459208933147
734.994083862863,768.075717418113
844.517918139623,756.171952249209
821.6599337688,841.81799874359
796.545224249086,838.358963869407
423.450045600195,783.930920595704
378.696799292998,666.777754068095
370.394695246873,685.174934960498
782.74958692859,848.989305258384
863.602596007662,878.599513054938
824.187610137402,828.385306864171
791.230856918102,823.505164852276
521.245587763579,612.346363339295
461.624415379814,593.497445320502
306.400084392665,676.142811911122
365.6853480426,646.135510179905
514.610123258191,599.505161899002
542.35868472586,652.346983924368
508.769750820094,600.190022507722
372.475937975482,761.197893703984
396.97724421007,833.994173261539
364.712337678367,801.685101950269
874.824823653939,821.214615361138
970.44710457514,801.713191846971
949.035929495795,829.538101193505
997.542611844493,805.773483544743
657.325577868659,1040.88724667284
590.126582926585,1059.54022954376
504.872880107363,1065.13247373675
439.032438078153,1071.17963900674
468.924018193728,1084.64502169634
788.84800802289,378.88491396491
792.81493338884,316.726944121378
674.485548453525,287.786380423766
688.70945737487,266.30848826975
515.51477289554,327.024170245173
465.043803346934,351.630749337937
1167.76853552532,394.480990848308
1202.09364013005,394.983442871229
1030.99654675273,270.207674372582
967.847618271796,200.636782660881
958.537528823219,169.029413811604
982.264770467841,51.0766759697638
834.303124218039,169.796417118045
456.319699002607,329.269422341909
397.076837055723,359.30511618153
727.722026568779,245.313126484587
659.863856255612,227.011496281501
1071.7724454707,187.496821298693
1317.9735418662,295.810388578222
1446.11037229925,363.828922995391
1512.60210439126,325.421375616518
1518.73679739735,342.329988953243
1518.65685037473,324.715858399493
881.803847210224,239.019556046426
845.077880314329,234.029824719461
811.873619701389,69.0453114335762
887.8112719157,53.7302859476892
837.789751513827,118.240456845948
730.168466092017,215.447085146152
695.476309879621,246.088551749926
644.520145998391,349.384906957884
610.434859335909,435.989149156302
488.820830429389,496.207481220682
540.794747233039,358.411409899458
556.077126382629,150.773655246697
559.757072912741,102.530941998013
564.231083214907,87.4370639562453
677.008355244857,85.8389281208941
613.337267375743,137.599306669408
449.681145218482,172.044975256092
420.258922648909,229.034373861351
542.577326665156,629.511421484683
570.524551452655,713.633515767966
469.505691560383,752.397439468401
495.90527305896,857.755902320968
467.318485516666,645.9163337129
474.757328261315,562.910936994261
503.757319403628,388.758715412161
510.553746952409,345.086552771526
521.01264579792,287.738877607493
468.25379007641,258.045891347754
380.503209960513,261.98999221728
302.680941466709,269.236113103358
246.064007170902,264.400677298663
233.313668042708,211.814304804634
205.522845875673,168.305370055185
242.816778833401,127.356465698741
321.297493262802,86.2172589424908
515.513395376531,-36.2508843301517
629.975039084817,-123.557290666399
686.551241325752,-140.151316044822
2237.86979243232,1181.0534916712
2143.621091706,1059.35775454387
1926.74155103775,1008.30743891598
502.829740636566,95.7453678126956
380.038243752545,-24.5957731936548
347.982967467949,-25.1035051809945
349.9189823932,68.2584806130476
789.470224909226,310.286976777096
1901.75282663634,1036.98312406661
1801.05774945566,1052.31494053759
1756.31554378773,1046.04767285369
838.522082716517,495.826677557328
765.996619583082,467.507059840711
663.080924196063,570.595518977981
619.531895987695,536.458085789713
561.29973431456,491.015107705357
470.164229785513,479.935315615478
536.583258887521,509.043885310471
710.284063347557,904.183449044008
654.190516171534,190.873542375871
551.793702484371,107.35458212813
532.034730933909,667.619052696946
547.954348131698,636.056197572763
687.45648930958,588.194552768031
741.75468091579,576.720320891156
683.756940933457,523.989198504667
581.514208264553,515.942259920935
472.982009911239,512.637666345587
421.693002307254,508.996722403925
449.936421496226,489.193169841792
439.996767774793,456.251144687896
512.276440645855,409.801004133147
562.786963525418,402.851333439778
710.028298672814,370.47366035711
479.785636682354,578.472363511091
437.522064786334,615.34524923695
